Measured Depth m,Weight on Bit kkgf,Average Rotary Speed rpm,Mud Flow In L/min,UCS,Rate of Penetration m/h
3266.3,7.6,275.28,2077.2,64.60161189,19.7
3266.4,7.6,275.28,2077.2,64.20182606,19.7
3266.5,7.6,275.28,2077.2,64.01000184,19.7
3266.5,7.7,275.59,2077.2,64.54062498,19.7
3266.6,7.7,275.59,2077.2,64.93012185,19.7
3266.7,7.7,275.59,2077.2,65.1607178,19.7
3266.7,7.5,275.59,2077.2,65.69866023,19.7
3266.8,7.5,275.59,2077.2,66.08603111,19.7
3266.9,7.4,275.59,2077.2,66.2641201,19.7
3267,7.4,273.47,2077.2,66.63821187,19.7
3267,7.5,273.47,2077.2,66.89449163,19.7
3267.1,7.5,273.47,2077.2,67.2005316,19.7
3267.2,7.5,273.47,2077.2,67.68238265,19.7
3267.3,7.5,273.47,2077.2,68.2435523,19.7
3267.3,7.8,258.91,2077.2,68.82569722,19.7
3267.4,7.8,258.91,2077.2,69.0330836,19.7
3267.5,8.1,258.91,2077.2,68.88475381,19.7
3267.6,8.1,256.22,2077.2,68.10931961,19.7
3267.7,8.1,256.22,2077.2,67.4623086,19.7
3267.8,7.7,286.67,2077.2,66.88421817,19.7
3267.9,7.7,286.67,2077.2,66.58235359,19.7
3268,7.6,286.67,2077.2,66.58312509,19.7
3268.1,7.6,286.67,2077.2,66.65615851,19.7
3268.1,8,286.67,2077.2,66.47552612,19.7
3268.2,8,286.67,2077.2,66.42121072,19.7
3268.2,7.8,286.67,2077.2,66.42359821,19.7
3268.3,7.8,290.56,2077.2,66.49607656,19.7
3268.4,8.2,290.56,2077.2,66.47123063,19.7
3268.5,8.2,290.56,2077.2,66.39379121,19.7
3268.5,8.1,290.56,2077.2,66.24551162,19.7
3268.6,8.1,290.56,2077.2,66.02592108,19.7
3268.7,7.9,290.56,2077.2,65.74021067,19.7
3268.8,7.9,290.56,2077.2,65.55591753,19.7
3268.8,7.8,290.56,2077.2,65.3819864,19.7
3268.9,7.8,290.56,2077.2,65.21653398,19.7
3269,7.8,290.33,2077.2,65.35614128,19.7
3269,7.6,290.33,2077.2,65.48329015,19.7
3269.1,7.6,290.33,2077.2,65.63737207,19.7
3269.1,7.5,290.33,2077.2,65.81735771,19.7
3269.2,7.5,290.33,2077.2,65.98631733,19.7
3269.3,7.5,290.33,2077.2,66.18313991,19.7
3269.3,7.4,290.33,2077.2,66.40709675,19.7
3269.4,7.4,288.5,2077.2,66.71995368,19.7
3269.5,7.4,288.5,2077.2,67.19597779,19.7
3269.6,7.6,288.5,2077.2,67.73221602,19.7
3269.7,7.6,288.5,2077.2,68.24990691,19.7
3269.7,7.8,288.5,2077.2,68.73034756,19.7
3269.8,7.8,288.5,2077.2,69.39986913,19.7
3269.9,7.8,288.5,2077.2,70.0455181,19.7
3269.9,7.5,288.5,2077.2,70.5894816,19.7
3270,7.5,284.18,2077.2,70.84778555,19.7
3270.1,7.5,284.18,2077.2,71.00249393,19.7
3270.2,7.5,284.18,2077.2,70.90206851,19.7
3270.3,7.5,284.18,2077.2,70.03928097,19.7
3270.4,7.3,284.18,2077.2,68.8527542,19.7
3270.5,7.3,284.18,2077.2,67.46383604,19.7
3270.5,6.8,283.35,2077.2,65.528796,19.7
3270.6,6.8,283.35,2077.2,63.44936116,19.7
3270.7,7.3,283.35,2077.2,61.91294303,19.7
3270.8,7.3,283.35,2077.2,60.54971767,19.7
3270.8,7.6,283.35,2077.2,59.34774273,19.7
3270.9,7.6,282.88,2077.2,58.3672225,19.7
3271,7.6,282.88,2077.2,57.69405864,19.7
3271.1,7.6,282.88,2077.2,57.19899571,19.7
3271.2,7.6,282.88,2077.2,56.23447854,19.7
3271.3,8.2,282.88,2077.2,55.71531336,19.7
3271.4,8.2,281.47,2077.2,55.58788385,19.7
3271.4,8.4,281.47,2077.2,55.54138536,19.7
3271.5,8.4,281.47,2077.2,55.86454053,19.7
3271.6,8.4,281.47,2077.2,56.53206986,19.7
3271.6,7.9,279.46,2077.2,57.00254602,19.7
3271.7,7.6,279.46,2077.2,57.46338386,19.7
3271.8,7.6,279.46,2077.2,57.90996645,19.7
3271.9,7.6,279.46,2077.2,58.26103208,19.7
3271.9,8,276.8,2077.2,58.62916252,19.7
3272,8,276.8,2077.2,59.06486228,19.7
3272,7.8,276.8,2077.2,59.17302586,19.7
3272.1,7.8,276.8,2077.2,59.28475478,19.7
3272.2,7.8,276.8,2077.2,59.49093113,19.7
3272.2,7.5,276.8,2077.2,59.08095835,19.7
3272.3,7.5,275.9,2077.2,58.46621097,19.7
3272.3,7.3,275.9,2077.2,57.84981538,19.7
3272.4,7.3,275.9,2077.2,57.32916478,19.7
3272.5,7.3,275.9,2077.2,56.9073741,19.7
3272.5,7.4,273.68,2077.2,56.72978612,19.7
3272.6,7.4,273.68,2077.2,56.7830762,19.7
3272.6,7,273.68,2056.8,56.89430648,19.7
3272.7,7,273.68,2056.8,57.34181667,19.7
3272.8,7,274.49,2056.8,57.16994148,19.7
3272.8,7.1,274.49,2001.2,56.62394634,19.7
3272.9,7.1,273.8,2001.2,55.95599273,19.7
3273,6.8,273.8,2007.6,54.34821811,19.7
3273.1,6.8,273.8,2007.6,52.22104811,19.7
3273.1,7.1,273.8,2036,51.5719956,19.7
3273.2,7.1,273.8,2036,51.15364904,19.7
3273.2,7,273.8,2025.6,50.97710546,19.7
3273.3,7,273.8,2025.6,52.1902592,19.7
3273.4,7,268.36,2025.6,53.0796331,19.7
3273.4,7.3,268.36,2031.6,53.72946406,19.7
3273.5,7.3,268.36,2031.6,54.86349082,19.7
3273.6,7.2,268.36,1957.7,56.04724406,19.7
3273.7,7.2,263.37,1957.7,57.57985864,19.7
3273.7,7.3,263.37,1925.7,58.95340688,19.7
3273.8,7.3,273.66,1925.7,60.00811938,19.7
3273.9,7.3,273.66,1925.7,60.58322336,19.7
3273.9,7.2,273.66,2003.2,60.52516329,19.7
3274,7.2,273.66,2003.2,60.0297713,19.7
3274,7.1,273.66,2032.1,58.92277019,19.7
3274.1,7.1,273,2032.1,58.25925013,19.7
3274.2,7.1,273,2032.1,57.53145072,19.7
3274.2,6.9,273.29,2077.2,56.48440435,19.7
3274.3,6.9,273.29,2077.2,55.10113561,19.7
3274.3,6.8,264.95,2077.2,53.66648078,19.7
3274.4,6.8,264.95,2077.2,52.36617798,19.7
3274.5,6.8,264.95,2077.2,51.13895707,19.7
3274.5,7.2,267.49,2077.2,50.18795375,19.7
3274.6,7.2,267.49,2077.2,49.76383793,19.7
3274.6,7.1,267.49,2077.2,49.3313587,19.7
3274.7,7.1,267.49,2077.2,49.04954693,19.7
3274.8,6.9,267.49,2077.2,49.56491856,19.7
3274.9,6.9,269.92,2077.2,50.17246324,19.7
3275,6.6,269.92,2077.2,50.98115427,19.7
3275.1,7,269.92,1926.8,51.82785274,19.7
3275.2,7,271.28,1926.8,52.04433019,19.7
3275.2,7.3,271.28,1959.6,52.06472321,19.7
3275.3,7.3,271.28,1959.6,52.03932779,19.7
3275.4,7.3,261.45,1959.6,51.74797021,19.7
3275.4,7.4,261.45,1955.5,51.2303898,19.7
3275.5,7.4,263.75,1955.5,50.79100789,19.7
3275.5,7.2,263.75,1941.1,50.2613895,19.7
3275.6,7.2,263.75,1941.1,49.64842915,19.7
3275.7,7.2,272.25,1941.1,50.07266665,19.7
3275.7,7.5,272.25,2050.3,50.40121703,19.7
3275.8,7.5,272.25,2050.3,50.67187302,19.7
3275.8,7.6,272.68,2015.1,50.86212471,19.7
3275.9,7.6,272.68,2015.1,51.13462301,19.7
3276,7.6,272.68,2015.1,51.32513291,19.7
3276,7.6,269.56,1916.6,50.94302572,19.7
3276.1,7.6,269.56,1916.6,50.76017122,19.7
3276.2,7.4,269.56,1946.8,50.45623653,19.7
3276.3,7.4,271.06,1946.8,50.14264835,19.7
3276.3,8.2,271.06,1949,49.84446358,19.7
3276.4,8.2,268.31,1949,49.63936555,19.7
3276.4,7.9,268.31,2077.2,49.71739813,20.6
3276.5,7.9,273,2077.2,49.51069902,20.6
3276.6,7.9,273,2077.2,49.19775002,22.2
3276.7,7.9,273,2077.2,48.99989904,22.2
3276.8,8.2,273,2077.2,49.17513322,22.6
3276.9,8.2,273,2077.2,48.63345421,22.6
3276.9,7.8,273,2077.2,48.643374,22.7
3277,7.8,273,2077.2,48.8701359,22.7
3277.1,8,273,2077.2,47.56449338,22.6
3277.2,8,273,2077.2,47.20797125,22.6
3277.2,7.8,270.17,2077.2,47.37014779,22.6
3277.3,7.8,270.17,2077.2,46.89330075,22.6
3277.4,8,270.17,2077.2,47.26148506,22.6
3277.5,8,267.1,2077.2,47.97324033,22.6
3277.7,8,267.1,2077.2,48.80369625,22.6
3277.7,8.4,267.1,2077.2,49.6381396,22.7
3277.8,8.4,261.36,2077.2,50.64801093,22.7
3277.9,8.3,261.36,2077.2,51.58976096,22.7
3278,8.4,265.83,2077.2,52.2244923,22.6
3278.1,8.4,260.87,2077.2,52.6806195,22.6
3278.1,8.6,260.87,2077.2,51.78719131,22.7
3278.2,8.6,257.68,2077.2,50.5168154,22.7
3278.3,8.6,257.68,2077.2,48.65383923,22.7
3278.3,8.4,262,2077.2,46.52032456,22.7
3278.4,8.4,264.85,2077.2,44.8736141,22.7
3278.4,8.6,264.85,2077.2,44.10628866,22.7
3278.5,8.6,264.85,2077.2,43.60466777,22.7
3278.6,8.6,264.85,2077.2,43.08831281,22.7
3278.6,8.6,256.43,2077.2,43.37230056,22.6
3278.7,8.6,256.43,2077.2,44.0721167,22.6
3278.7,8.7,256.43,2077.2,45.11283414,22.6
3278.8,8.7,257.5,2077.2,46.91974792,22.6
3278.9,8.7,256.44,2077.2,49.37797727,22.6
3278.9,8.6,256.44,2077.2,52.01850262,22.6
3279,8.6,256.44,2077.2,55.01070277,22.6
3279,8.5,256.44,2077.2,57.22581773,22.6
3279.1,8.5,256.44,2077.2,59.17085622,22.6
3279.2,8.5,256.44,2077.2,60.88125748,22.6
3279.3,8.7,255.83,2077.2,62.54677003,22.7
3279.3,8.3,251.94,2040.3,64.23313412,22.6
3279.4,8.3,253.74,2040.3,65.8619429,22.6
3279.5,8.3,253.74,2040.3,66.73007661,22.6
3279.5,8.7,253.74,1857.9,67.16180359,22.6
3279.6,8.7,253.74,1857.9,67.0454242,22.6
3279.6,8.6,268.91,1855.6,66.32281292,22.6
3279.7,8.6,263.83,1855.6,65.1751651,22.6
3279.8,8.6,263.83,1855.6,64.19480741,22.6
3279.8,8.5,263.83,1865.3,63.10160854,22.6
3279.9,8.5,267.46,1865.3,61.96761056,22.6
3280,8.3,267.46,1858.3,61.1268779,22.6
3280.1,8.3,267.46,1858.3,60.49113622,22.6
3280.1,8.2,271.57,1956.7,60.03584869,22.6
3280.2,8.2,271.57,1956.7,60.25788033,22.6
3280.3,8.2,271.57,2040.1,60.90100424,22.6
3280.4,8.1,260.09,1985.6,61.99726795,22.6
3280.5,8.1,260.09,1985.6,63.55941269,22.6
3280.6,8.5,260.09,2061.7,65.30171457,22.7
3280.7,8.5,260.09,2061.7,67.39590035,22.7
3280.7,8.5,261.25,2077.2,68.91119171,22.6
3280.8,8.5,261.25,2077.2,70.22523979,22.6
3280.9,8.5,261.25,2077.2,70.95039675,22.6
3281,8.5,265.63,2077.2,71.45704723,22.6
3281,8.6,265.63,2077.2,71.78439073,22.7
3281.1,8.6,265.63,2077.2,71.92089592,22.7
3281.2,8.4,265.63,2077.2,71.34100763,22.7
3281.3,8.4,265.63,2077.2,70.24695821,22.7
3281.4,8.5,265.63,2077.2,68.45387492,22.7
3281.5,8.5,270.65,2077.2,66.44692592,22.6
3281.6,8.5,270.65,2077.2,64.43840595,22.6
3281.7,8.5,270.65,2077.2,62.72397595,22.6
3281.8,8.3,270.65,2077.2,61.12922113,22.6
3281.9,8.3,270.08,2077.2,59.78637467,22.6
3281.9,8.1,270.08,2077.2,59.20711056,22.7
3282,8.1,270.08,2077.2,59.11732905,22.7
3282.1,8.1,264.17,2077.2,59.47185146,22.7
3282.1,8.1,264.17,2077.2,61.16012888,22.6
3282.2,8.1,266.3,2077.2,62.32229514,22.6
3282.4,8.1,266.3,2077.2,63.27259863,22.6
3282.5,8,266.3,2077.2,64.42388057,22.6
3282.5,8.2,252.06,2077.2,65.30438975,22.6
3282.6,8.2,261.08,2077.2,65.8569346,22.6
3282.7,8.2,260.43,2077.2,66.18969865,22.6
3282.7,8,260.43,2077.2,65.80582978,22.7
3282.8,8,260.43,2077.2,64.72480904,22.7
3282.9,7.8,260.43,2077.2,62.81601045,22.6
3283,7.8,268.18,2077.2,60.90327823,22.7
3283.1,7.8,268.18,2077.2,59.03059962,22.7
3283.2,7.8,268.18,2077.2,57.81936055,22.7
3283.3,8,268.18,2077.2,56.94708039,22.7
3283.4,8,258.94,2077.2,56.56504699,22.7
3283.5,8.3,258.94,2077.2,56.33725816,23.3
3283.6,8.3,258.04,2077.2,56.16224028,23.3
3283.6,8.3,258.04,2077.2,56.08570456,23.7
3283.7,8.3,252.65,2077.2,56.23747039,23.7
3283.8,8.3,256.95,2077.2,56.32121936,23.8
3283.9,8.3,256.95,2077.2,56.16503794,23.8
3283.9,7.9,263.61,2077.2,56.4005389,23.8
3284,7.9,263.61,2077.2,56.68509552,23.8
3284.1,7.4,265.81,2077.2,56.88675236,23.8
3284.2,7.3,265.81,2077.2,57.42154302,23.7
3284.3,7.3,266.39,2077.2,57.98122138,23.7
3284.4,7.7,266.39,2077.2,58.38168374,23.7
3284.5,7.7,266.39,2077.2,58.6477933,23.8
3284.6,7.7,256.95,2077.2,58.78996378,23.8
3284.7,7.9,253.16,2077.2,58.49874681,23.8
3284.8,7.9,253.16,2077.2,58.02135662,23.8
3284.9,7.9,250.45,2077.2,57.53706209,23.8
3285,7.5,250.45,2065.6,57.15839595,23.8
3285.1,7.5,250.45,2065.6,57.25662764,23.8
3285.1,7.5,263.43,1922.1,57.68950169,23.7
3285.2,7.5,263.43,1922.1,58.38309885,23.7
3285.3,7.5,263.43,1922.1,59.16431895,23.7
3285.3,7.2,263.43,2066.4,60.06775945,23.8
3285.4,7.2,263.36,2066.4,60.37343974,23.8
3285.4,6.9,263.36,2057,60.61830089,23.8
3285.5,6.9,263.36,2057,60.79231507,23.8
3285.6,6.9,271.64,2057,60.46707556,23.8
3285.6,7,271.64,2059.8,59.94766399,23.7
3285.7,7,264.05,2059.8,59.20404393,23.7
3285.7,6.9,264.05,2070.4,57.76687062,23.8
3285.8,6.9,264.05,2070.4,56.01904916,23.8
3285.9,7,262.1,1981.7,53.91093564,23.8
3286,7,261.32,1981.7,51.99061918,23.8
3286.1,7.2,261.32,1868.2,50.42072753,23.8
3286.2,7.2,261.32,1868.2,49.29495046,23.8
3286.2,7.2,265.26,1915.4,48.65999642,23.8
3286.4,7.3,265.26,2055,47.84029686,23.8
3286.5,7.3,265.26,2055,47.45028175,23.8
3286.5,7.5,258.47,2013.6,47.22973021,23.8
3286.6,7.5,258.47,2013.6,47.19021844,23.8
3286.7,7.6,258.47,2063.9,47.33250629,23.8
3286.8,7.6,258.47,2063.9,47.73168428,23.8
3286.8,7.5,256.65,2077.2,48.25460306,23.8
3286.9,7.5,256.65,2077.2,48.94763525,23.8
3287,7.4,256.65,2077.2,49.42309267,23.8
3287.1,7.4,257.85,2077.2,49.78894296,23.8
3287.1,7.9,257.6,2077.2,49.79272311,23.7
3287.2,7.9,257.6,2077.2,49.68698468,23.7
3287.3,8,271.37,2077.2,49.57069571,23.8
3287.4,8,271.37,2077.2,49.54765062,23.8
3287.4,8.3,271.37,2077.2,49.55725332,23.8
3287.5,8.3,271.37,2077.2,49.62789773,23.8
3287.6,8.4,270.27,2077.2,49.52804497,23.8
3287.7,8.4,270.27,2077.2,49.58791076,23.8
3287.7,8,266.71,2077.2,49.94571318,23.7
3287.8,8,269.41,2077.2,49.71396027,23.7
3287.9,8,269.41,2077.2,50.17311586,23.7
3287.9,8.5,262.26,2077.2,51.05606639,23.7
3288,8.5,262.26,2077.2,51.8587627,23.7
3288,8.7,262.26,2077.2,52.86329604,23.8
3288.1,8.7,262.26,2077.2,54.07749135,23.8
3288.2,8.2,264.78,2077.2,54.91938353,23.7
3288.3,8.2,264.78,2077.2,55.56827643,23.7
3288.3,8.7,255.98,2077.2,55.94334842,23.7
3288.4,8.7,255.98,2077.2,56.299872,23.7
3288.5,8.7,263.91,2077.2,56.66415254,23.8
3288.6,8.7,263.91,2077.2,57.13093946,23.8
3288.7,8.7,263.91,2077.2,57.32948522,23.8
3288.8,8.7,262.53,2077.2,57.36445941,23.8
3288.8,8.2,262.53,2077.2,57.4082309,23.8
3288.9,8.2,262.53,2077.2,56.77182897,23.8
3289,9,254.26,2077.2,56.11339788,23.7
3289.1,9,254.26,2077.2,55.389766,23.7
3289.1,8.8,254.26,2077.2,54.44298657,23.7
3289.2,8.8,254.43,2077.2,53.47532823,23.7
3289.2,8.5,258.54,2077.2,52.72492253,23.7
3289.3,8.5,262.23,2077.2,52.19567512,23.7
3289.4,8.5,262.23,2077.2,51.77603723,23.7
3289.4,8.6,262.23,2077.2,51.51157524,23.7
3289.5,8.6,265.91,2077.2,51.41346142,23.7
3289.6,8.8,265.91,2077.2,51.37116715,23.8
3289.7,8.8,265.91,2077.2,51.18685936,23.8
3289.7,8.7,268.5,2077.2,51.10196736,23.4
3289.8,8.7,266.62,2077.2,51.12585091,23.4
3289.9,8.7,266.62,2077.2,50.81464367,22.9
3290,8.7,266.62,2077.2,50.739951,22.9
3290,8.7,258.8,2077.2,50.40101135,22.8
3290.1,8.7,257.64,2077.2,50.16768244,22.8
3290.2,8.9,251.98,2077.2,50.01674738,22.7
3290.3,8.9,267.83,2077.2,49.95409972,22.7
3290.3,8.8,267.83,2077.2,50.24030831,22.7
3290.4,8.8,267.83,2077.2,50.59778382,22.7
3290.5,9.1,262.19,2077.2,50.90506585,22.6
3290.6,9.1,262.19,2077.2,51.10148164,22.6
3290.6,8.9,262.19,2077.2,51.53163642,22.6
3290.7,8.9,256.16,2077.2,51.60816078,22.6
3290.8,8.9,256.16,2077.2,51.87850312,22.6
3290.9,8.8,256.16,2077.2,52.02668809,22.6
3291,8.8,256.16,2077.2,51.94817238,22.6
3291.1,9,250.78,2077.2,51.94593175,22.5
3291.2,9,256.87,2077.2,52.05890525,22.5
3291.3,9.1,256.87,2077.2,52.20532603,22.5
3291.4,9.1,256.87,2077.2,52.38160256,22.5
3291.4,9.1,256.87,2077.2,52.54177112,22.3
3291.5,9.1,256.87,2077.2,52.61790187,22.3
3291.6,9.1,258.55,2077.2,52.68617837,22.3
3291.7,9.1,258.55,2077.2,52.70056463,22.3
3291.7,9.1,258.55,2077.2,52.65040918,22.6
3291.8,9.1,258.55,2077.2,52.49593196,22.6
3291.8,9,257.33,2077.2,52.30735093,22.7
3291.9,9,257.33,2077.2,52.23846379,22.7
3292,9,257.33,2077.2,52.30120351,22.7
3292,8.9,262.39,2077.2,52.45917828,22.7
3292.1,8.9,257.48,2077.2,52.72845985,22.7
3292.2,8.9,266.64,2077.2,53.05219351,22.7
3292.3,8.9,266.64,2077.2,53.69452947,22.7
3292.3,8.5,266.64,2077.2,54.45582061,23.1
3292.5,8.1,266.64,2077.2,55.06110968,23.6
3292.6,8.1,257.09,2077.2,55.5668341,23.6
3292.6,8,261.96,2077.2,56.00263393,23.8
3292.7,8,261.96,2077.2,56.44901182,23.8
3292.8,8.6,261.96,2077.2,57.07222113,23.8
3292.9,8.7,257.77,2077.2,57.88135291,23.8
3293,8.7,257.77,2077.2,58.13665233,23.8
3293.1,8.5,257.77,2077.2,57.58349612,23.8
3293.2,8.5,250.51,2077.2,57.08751564,23.8
3293.2,8.3,250.51,2077.2,56.52433414,23.8
3293.3,8.3,266.64,2077.2,55.79724985,23.8
3293.4,8.4,266.64,2077.2,55.14534362,23.8
3293.5,8.4,256.06,2077.2,54.63235943,23.8
3293.5,8.6,256.06,2077.2,54.20158596,23.8
3293.6,8.6,263.4,2077.2,53.70791635,23.8
3293.7,8.9,263.4,2077.2,53.2436136,23.8
3293.8,8.9,263.4,2077.2,52.9779257,23.8
3293.8,8.4,257.24,2077.2,52.62429353,23.8
3293.9,8.4,257.24,2077.2,52.35416018,23.8
3294,8,257.24,2077.2,52.12618203,23.8
3294.1,8.9,257.24,2077.2,51.87265335,23.8
3294.2,8.9,257.24,2077.2,51.63368854,23.8
3294.3,8.8,262.82,2077.2,51.50376122,23.8
3294.4,8.8,262.82,2077.2,51.481594,23.8
3294.4,8.2,268.31,2077.2,51.53724481,23.8
3294.5,8.2,268.96,2077.2,51.60304362,23.8
3294.6,8.2,268.96,2077.2,51.43612262,23.8
3294.6,8.7,268.96,2077.2,50.97934781,23.8
3294.7,8.7,268.96,2077.2,50.04022975,23.8
3294.8,8.6,261.67,2077.2,48.74390637,23.8
3294.9,8.6,261.67,2077.2,47.11501328,23.8
3294.9,8.3,261.67,2077.2,45.82381094,23.8
3295,8.3,269.42,2077.2,45.1622036,23.8
3295.1,8.3,258.64,2077.2,44.64811844,23.8
3295.2,8.3,258.64,2077.2,43.98892034,23.8
3295.2,8.9,258.64,2077.2,43.00690662,23.8
3295.3,8.9,258.64,2077.2,42.42636714,23.8
3295.3,8.9,258.64,2077.2,42.04669224,23.7
3295.4,8.9,246.53,2077.2,42.00882026,23.7
3295.5,8.4,246.53,2077.2,42.13449617,23.7
3295.6,8.4,246.53,2077.2,42.21259664,23.7
3295.7,9.1,246.53,2077.2,42.1402742,23.7
3295.8,9.1,265.34,2077.2,42.16809174,23.7
3295.9,9.1,253.48,2077.2,42.06939473,23.7
3296,8.8,253.48,2077.2,42.07730222,23.8
3296.1,8.8,256.98,2077.2,42.18214778,23.8
3296.1,9.3,264.78,2077.2,42.25083254,23.8
3296.2,9.3,264.78,2077.2,42.22465867,23.8
3296.3,9.2,264.78,2077.2,42.25116494,23.8
3296.4,9.2,264.78,2077.2,42.48799614,23.8
3296.4,9.1,259.52,2077.2,42.6459723,23.8
3296.5,9.1,259.52,2077.2,42.89610234,23.8
3296.6,8.8,259.52,2077.2,42.86009918,23.8
3296.7,8.8,265.38,2077.2,42.74004942,23.8
3296.7,9.3,265.38,2077.2,42.84294311,23.8
3296.8,9.3,265.38,2077.2,43.37383681,23.8
3296.9,9.3,269.98,2077.2,43.71963465,23.8
3297,9.3,269.98,2077.2,44.00698692,23.8
3297,8.6,256.61,2077.2,44.16904764,23.8
3297.2,9.3,256.61,2077.2,44.26109542,23.8
3297.3,9.3,256.61,2077.2,44.4940896,23.8
3297.4,9.3,256.61,2077.2,44.99836518,23.8
3297.5,8.9,264.8,2077.2,45.71251516,23.8
3297.6,8.9,260.52,2077.2,46.56246958,23.8
3297.6,9.2,260.52,2077.2,47.6069557,23.8
3297.7,9.2,260.52,2077.2,48.96097886,23.8
3297.8,9.5,260.52,2077.2,47.67055724,23.8
3297.9,9.5,257.31,2077.2,47.22571864,23.8
3298,9.4,257.31,2077.2,47.01693296,23.8
3298.1,9.4,258.16,2077.2,46.57419203,23.8
3298.1,9.4,258.16,2077.2,46.17192091,23.7
3298.2,9.4,258.16,2077.2,46.58097164,23.7
3298.3,9.2,249.74,2077.2,45.56149099,23.7
3298.4,9.2,249.74,2077.2,44.83762215,23.7
3298.4,9.5,249.74,2077.2,44.34421845,23.4
3298.5,9.5,257.65,2077.2,43.77651044,23.4
3298.5,9.1,257.65,2077.2,43.4638925,22.7
3298.6,9.1,257.65,2077.2,42.97201943,22.7
3298.7,9.1,257.65,2077.2,42.84997531,22.7
3298.7,9.2,259.13,2077.2,42.53044441,22.7
3298.8,9.2,259.13,2077.2,42.40064057,22.7
3298.9,9.1,259.13,2077.2,42.51093706,22.9
3299,9.1,259.13,2077.2,42.66427115,22.9
3299,8.9,252.47,2077.2,43.4384273,22.7
3299.1,8.9,252.47,2077.2,44.11244287,22.7
3299.2,9.3,258.76,2077.2,44.67658195,23.1
3299.3,9.3,258.76,2077.2,44.83118566,23.1
3299.3,9.6,258.76,2077.2,44.62347362,23.5
3299.4,9.6,264.55,2077.2,44.26284943,23.5
3299.5,9.7,254.58,2077.2,44.17429364,23.3
3299.6,9.7,254.58,2077.2,43.99020089,23.3
3299.6,9.8,254.58,2077.2,43.67732683,23
3299.7,9.8,268.68,2077.2,43.70503218,23
3299.8,9.7,268.68,2077.2,43.66999551,23.1
3299.9,9.7,259.74,2077.2,43.39350142,23.1
3299.9,9.8,259.74,2077.2,43.24634327,23.1
3300,9.8,257.38,2077.2,42.99542663,23.1
3300.1,9.6,263.21,2077.2,42.74713047,22.7
3300.2,9.6,267.4,2077.2,42.67821834,22.7
3300.3,9.6,267.4,2077.2,42.46436752,22.7
3300.4,9.6,252.66,2077.2,42.20841577,22.7
3300.5,9.6,252.66,2077.2,42.18292011,22.7
3300.6,9.5,252.67,2077.2,41.99450269,23
3300.7,9.5,252.67,2077.2,41.74278254,22.8
3300.8,9.5,252.67,2077.2,41.38655634,22.8
3300.8,9.4,260.56,2077.2,40.8729451,22.3
3300.9,9.4,260.56,2077.2,40.06609486,22.3
3301,9.7,260.56,2077.2,39.76416169,22.2
3301.1,9.7,260.56,2077.2,39.87464771,22.2
3301.1,9.5,260.56,2077.2,40.41143245,21.4
3301.2,9.5,254.68,2077.2,41.0297729,21.4
3301.3,9.5,254.68,2077.2,41.33739083,21.4
3301.3,8.1,254.68,2077.2,41.7996997,14.8
3301.4,8.1,254.68,2077.2,42.01727055,14.8
3301.4,7.4,263.74,2077.2,42.15294351,10.7
3301.5,7.4,263.74,2077.2,42.62972168,10.7
3301.6,7.4,263.74,2077.2,42.72133605,10.7
3301.6,7.4,263.74,2077.2,42.76033763,9.9
3301.7,7.4,263.74,2077.2,42.90344152,9.9
3301.8,4.3,262.92,2077.2,42.9529402,4.6
3301.9,6.2,262.92,2077.2,42.92700093,5.2
3302,6.2,262.92,2077.2,43.49141453,5.2
3302.1,7.1,262.92,2077.2,43.55298531,19.5
3302.2,7.1,260.85,2077.2,43.6085591,19.5
3302.2,8,255.57,2077.2,44.20219349,19.7
3302.3,8,270.91,2077.2,44.45925381,19.7
3302.4,7.6,270.91,2077.2,44.34630814,19.7
3302.5,7.6,270.91,2077.2,44.370756,19.7
3302.5,8.3,273.26,2077.2,44.62501132,19.7
3302.6,8.3,273.26,2077.2,44.3333442,19.7
3302.7,8.3,273.26,2077.2,44.24214978,19.7
3302.8,8.3,263.74,2077.2,44.01792955,19.7
3302.8,8,263.74,2077.2,43.76190631,19.7
3302.9,8,263.74,2077.2,43.60053682,19.7
3303,8.5,263.74,2077.2,43.89696981,19.7
3303.1,8.5,258.16,2077.2,43.58903352,19.7
3303.2,7.8,258.16,2077.2,43.43687831,19.7
3303.3,8.3,258.16,2002,43.15275426,19.7
3303.4,8.3,258.16,2002,42.8349194,19.7
3303.4,8,259.48,1950.6,42.87551254,19.7
3303.6,8.2,259.48,2065.2,42.95495258,19.7
3303.7,8.2,259.48,2065.2,43.06132211,19.7
3303.7,8.1,259.48,2069.9,43.26356972,19.7
3303.8,8.1,260.33,2069.9,43.38521553,19.7
3303.9,8.1,260.33,2069.9,43.60771999,19.7
3303.9,7.7,260.99,2073.2,43.60840954,19.7
3304,7.7,260.99,2073.2,43.6151703,19.7
3304,8.1,260.99,1922.9,43.44091305,19.7
3304.1,8.1,260.99,1922.9,43.113453,19.7
3304.2,8,260.99,1916.8,42.92791732,19.7
3304.3,8,260.99,1916.8,42.84239054,19.7
3304.3,7.5,258.05,2075.1,42.86728505,19.7
3304.4,7.5,258.05,2075.1,43.17424063,19.7
3304.5,7.5,258.05,2075.1,43.03073587,19.7
3304.5,8.2,265.25,1952.3,42.31187287,19.7
3304.6,8.2,265.25,1952.3,41.448789,19.7
3304.6,8,265.25,2052.3,41.19031399,19.7
